id,device_id,reading_time,pm25,db,co2,voc,no2,co,no,pm1,pm10,humidity,temprature,pressure,battery,signal,sv,ps,latitude,longitude,message_time
10543344,E831CD8442E4,2023-10-14 19:42:04.000,16.0,65.0,0.0,217.0,0.0,0.0,0.0,15.0,16.0,62.0,12.0,1014.0,4044.0,21,0.01.18,True,51326748N,00010563W,2023-10-14 20:03:49.000
10543345,E831CD8442E4,2023-10-14 19:43:04.000,9.0,65.0,0.0,217.0,0.0,0.0,0.0,9.0,9.0,62.0,12.0,1014.0,4044.0,21,0.01.18,True,51326748N,00010563W,2023-10-14 20:03:49.000
10543347,E831CD848A1C,2023-10-14 19:45:01.000,2.0,44.0,0.0,423.0,0.0,0.0,0.0,2.0,2.0,69.0,10.0,1011.0,4071.0,13,0.01.18,True,51226363N,00031908W,2023-10-14 20:04:09.000
10543348,E831CD848A1C,2023-10-14 19:46:01.000,2.0,44.0,0.0,416.0,0.0,0.0,0.0,2.0,2.0,69.0,10.0,1011.0,4071.0,13,0.01.18,True,51226363N,00031908W,2023-10-14 20:04:09.000
10543351,E831CD848A1C,2023-10-14 19:49:01.000,2.0,44.0,0.0,352.0,0.0,0.0,0.0,2.0,2.0,69.0,10.0,1011.0,4079.0,13,0.01.18,True,51226363N,00031908W,2023-10-14 20:04:09.000
10543352,1097BD0B52A0,2023-10-14 19:45:03.000,2.0,33.0,0.0,58.0,0.0,0.0,0.0,2.0,2.0,42.0,22.0,1014.0,3929.0,15,0.01.18,True,",",",",2023-10-14 20:04:00.000
10543353,1097BD0B52A0,2023-10-14 19:46:03.000,2.0,33.0,0.0,58.0,0.0,0.0,0.0,2.0,2.0,42.0,22.0,1014.0,3929.0,15,0.01.18,True,",",",",2023-10-14 20:04:00.000
10543354,1097BD0B52A0,2023-10-14 19:47:03.000,2.0,33.0,0.0,57.0,0.0,0.0,0.0,2.0,2.0,42.0,22.0,1014.0,3933.0,15,0.01.18,True,",",",",2023-10-14 20:04:00.000
10543355,1097BD0B52A0,2023-10-14 19:48:03.000,3.0,33.0,0.0,57.0,0.0,0.0,0.0,2.0,3.0,42.0,22.0,1014.0,3929.0,15,0.01.18,True,",",",",2023-10-14 20:04:00.000
10543358,E831CD8442E4,2023-10-14 19:46:04.000,8.0,65.0,0.0,246.0,0.0,0.0,0.0,8.0,8.0,62.0,12.0,1014.0,4048.0,21,0.01.18,True,51326748N,00010563W,2023-10-14 20:04:11.000
10543359,E831CD8442E4,2023-10-14 19:47:04.000,7.0,69.0,0.0,226.0,0.0,0.0,0.0,6.0,7.0,62.0,12.0,1014.0,4044.0,21,0.01.18,True,51326748N,00010563W,2023-10-14 20:04:11.000
10543361,E831CD8442E4,2023-10-14 19:49:04.000,7.0,59.0,0.0,193.0,0.0,0.0,0.0,6.0,7.0,62.0,12.0,1014.0,4040.0,21,0.01.18,True,51326748N,00010563W,2023-10-14 20:04:11.000
10543362,E831CD848A1C,2023-10-14 19:50:01.000,2.0,48.0,0.0,368.0,0.0,0.0,0.0,2.0,2.0,69.0,10.0,1011.0,4071.0,13,0.01.18,True,51226363N,00031908W,2023-10-14 20:04:32.000
10543363,E831CD848A1C,2023-10-14 19:51:11.000,2.0,42.0,0.0,342.0,0.0,0.0,0.0,2.0,2.0,69.0,10.0,1011.0,4064.0,13,0.01.18,True,51226363N,00031908W,2023-10-14 20:04:32.000
10543367,E831CD8442E4,2023-10-14 19:50:04.000,7.0,63.0,0.0,189.0,0.0,0.0,0.0,7.0,7.0,62.0,12.0,1014.0,4044.0,21,0.01.18,True,51326748N,00010563W,2023-10-14 20:04:35.000
10543369,E831CD8442E4,2023-10-14 19:52:04.000,6.0,62.0,0.0,187.0,0.0,0.0,0.0,6.0,7.0,62.0,12.0,1014.0,4044.0,21,0.01.18,True,51326748N,00010563W,2023-10-14 20:04:35.000
10543370,E831CD8442E4,2023-10-14 19:53:04.000,7.0,63.0,0.0,190.0,0.0,0.0,0.0,7.0,7.0,62.0,12.0,1014.0,4040.0,21,0.01.18,True,51326748N,00010563W,2023-10-14 20:04:35.000
10543373,1097BD0B52A0,2023-10-14 19:51:03.000,3.0,33.0,0.0,57.0,0.0,0.0,0.0,3.0,3.0,42.0,22.0,1014.0,3929.0,15,0.01.18,True,",",",",2023-10-14 20:04:34.000
10543374,1097BD0B52A0,2023-10-14 19:52:03.000,2.0,33.0,0.0,57.0,0.0,0.0,0.0,2.0,2.0,42.0,22.0,1014.0,3933.0,15,0.01.18,True,",",",",2023-10-14 20:04:34.000
10543375,1097BD0B52A0,2023-10-14 19:53:03.000,3.0,33.0,0.0,57.0,0.0,0.0,0.0,2.0,3.0,42.0,22.0,1014.0,3929.0,15,0.01.18,True,",",",",2023-10-14 20:04:34.000
10543377,E831CD848A1C,2023-10-14 19:55:01.000,2.0,44.0,0.0,448.0,0.0,0.0,0.0,2.0,2.0,70.0,10.0,1011.0,4067.0,13,0.01.18,True,51226363N,00031908W,2023-10-14 20:04:55.000
10543379,E831CD848A1C,2023-10-14 19:57:01.000,2.0,44.0,0.0,440.0,0.0,0.0,0.0,2.0,2.0,70.0,10.0,1011.0,4067.0,13,0.01.18,True,51226363N,00031908W,2023-10-14 20:04:55.000
10543380,E831CD848A1C,2023-10-14 19:58:01.000,2.0,42.0,0.0,425.0,0.0,0.0,0.0,2.0,2.0,70.0,10.0,1011.0,4064.0,13,0.01.18,True,51226363N,00031908W,2023-10-14 20:04:55.000
10543381,E831CD848A1C,2023-10-14 19:59:01.000,2.0,42.0,0.0,427.0,0.0,0.0,0.0,2.0,2.0,70.0,10.0,1011.0,4071.0,13,0.01.18,True,51226363N,00031908W,2023-10-14 20:04:55.000
10543383,E831CD8442E4,2023-10-14 19:56:04.000,8.0,72.0,0.0,213.0,0.0,0.0,0.0,7.0,8.0,63.0,12.0,1014.0,4048.0,21,0.01.18,True,51326748N,00010563W,2023-10-14 20:04:58.000
10543384,E831CD8442E4,2023-10-14 19:57:04.000,8.0,65.0,0.0,218.0,0.0,0.0,0.0,7.0,8.0,63.0,12.0,1014.0,4040.0,21,0.01.18,True,51326748N,00010563W,2023-10-14 20:04:58.000
10543386,E831CD8442E4,2023-10-14 19:59:04.000,9.0,62.0,0.0,213.0,0.0,0.0,0.0,9.0,9.0,63.0,12.0,1014.0,4044.0,21,0.01.18,True,51326748N,00010563W,2023-10-14 20:04:58.000
10543387,1097BD0B52A0,2023-10-14 19:55:03.000,2.0,33.0,0.0,56.0,0.0,0.0,0.0,2.0,2.0,42.0,22.0,1014.0,3929.0,15,0.01.18,True,",",",",2023-10-14 20:04:58.000
10543388,1097BD0B52A0,2023-10-14 19:56:03.000,2.0,33.0,0.0,55.0,0.0,0.0,0.0,2.0,2.0,42.0,22.0,1014.0,3929.0,15,0.01.18,True,",",",",2023-10-14 20:04:58.000
10543392,E831CD848A1C,2023-10-14 20:05:17.000,,,,,,,,,,,,,,13,0.01.18,True,51226363N,00031908W,2023-10-14 20:05:17.000
10543393,E831CD8442E4,2023-10-14 20:05:21.000,,,,,,,,,,,,,,22,0.01.18,True,51326748N,00010563W,2023-10-14 20:05:21.000
10543394,1097BD0B52A0,2023-10-14 20:05:22.000,,,,,,,,,,,,,,15,0.01.18,True,",",",",2023-10-14 20:05:22.000
10543398,4C11AEADF0DC,2023-10-14 19:44:04.000,65.0,0.0,0.0,100.0,0.0,0.0,0.0,61.0,65.0,63.0,21.0,1009.0,4008.0,3,0.01.19,False,51186471N,00156438W,2023-10-14 20:05:32.000
10543399,4C11AEADF0DC,2023-10-14 19:45:04.000,67.0,0.0,0.0,100.0,0.0,0.0,0.0,59.0,72.0,63.0,21.0,1008.0,4008.0,3,0.01.19,False,51186471N,00156438W,2023-10-14 20:05:32.000
10543400,4C11AEADF0DC,2023-10-14 19:41:04.000,71.0,0.0,0.0,100.0,0.0,0.0,0.0,60.0,81.0,63.0,21.0,1008.0,4004.0,6,0.01.19,False,51186555N,00156440W,2023-10-14 20:07:13.000
10543402,4C11AEADF0DC,2023-10-14 19:43:04.000,88.0,0.0,0.0,100.0,0.0,0.0,0.0,83.0,88.0,63.0,21.0,1008.0,4008.0,6,0.01.19,False,51186555N,00156440W,2023-10-14 20:07:13.000
10543403,4C11AEADF0DC,2023-10-14 19:44:04.000,65.0,0.0,0.0,100.0,0.0,0.0,0.0,61.0,65.0,63.0,21.0,1009.0,4008.0,6,0.01.19,False,51186555N,00156440W,2023-10-14 20:07:13.000
10543405,4C11AEADF0DC,2023-10-14 19:46:12.000,64.0,0.0,0.0,101.0,0.0,0.0,0.0,58.0,68.0,63.0,21.0,1009.0,4008.0,6,0.01.19,False,51186555N,00156440W,2023-10-14 20:07:36.000
10543409,4C11AEADF0DC,2023-10-14 19:50:04.000,60.0,0.0,0.0,101.0,0.0,0.0,0.0,52.0,65.0,63.0,21.0,1009.0,4004.0,6,0.01.19,False,51186555N,00156440W,2023-10-14 20:07:36.000
10543411,4C11AEADF0DC,2023-10-14 19:52:04.000,69.0,0.0,0.0,101.0,0.0,0.0,0.0,63.0,72.0,63.0,20.0,1009.0,4008.0,6,0.01.19,False,51186555N,00156440W,2023-10-14 20:07:59.000
10543413,4C11AEADF0DC,2023-10-14 19:54:04.000,68.0,0.0,0.0,100.0,0.0,0.0,0.0,61.0,73.0,63.0,21.0,1009.0,4004.0,6,0.01.19,False,51186555N,00156440W,2023-10-14 20:07:59.000
10543414,4C11AEADF0DC,2023-10-14 19:55:04.000,71.0,0.0,0.0,100.0,0.0,0.0,0.0,62.0,78.0,63.0,20.0,1009.0,4008.0,6,0.01.19,False,51186555N,00156440W,2023-10-14 20:07:59.000
10543415,4C11AEADF0DC,2023-10-14 19:51:04.000,69.0,0.0,0.0,101.0,0.0,0.0,0.0,64.0,71.0,63.0,21.0,1008.0,4004.0,3,0.01.19,False,51186490N,00156429W,2023-10-14 20:10:47.000
10543416,4C11AEADF0DC,2023-10-14 19:52:04.000,69.0,0.0,0.0,101.0,0.0,0.0,0.0,63.0,72.0,63.0,20.0,1009.0,4008.0,3,0.01.19,False,51186490N,00156429W,2023-10-14 20:10:47.000
10543417,4C11AEADF0DC,2023-10-14 19:53:04.000,59.0,0.0,0.0,101.0,0.0,0.0,0.0,46.0,72.0,63.0,20.0,1009.0,4008.0,3,0.01.19,False,51186490N,00156429W,2023-10-14 20:10:47.000
10543419,4C11AEADF0DC,2023-10-14 19:55:04.000,71.0,0.0,0.0,100.0,0.0,0.0,0.0,62.0,78.0,63.0,20.0,1009.0,4008.0,3,0.01.19,False,51186490N,00156429W,2023-10-14 20:10:47.000
10543420,4C11AEADF0DC,2023-10-14 19:56:04.000,76.0,0.0,0.0,101.0,0.0,0.0,0.0,71.0,76.0,64.0,21.0,1009.0,4004.0,3,0.01.19,False,51186490N,00156429W,2023-10-14 20:11:12.000
10543421,4C11AEADF0DC,2023-10-14 19:57:04.000,59.0,0.0,0.0,100.0,0.0,0.0,0.0,56.0,60.0,63.0,21.0,1009.0,4004.0,3,0.01.19,False,51186490N,00156429W,2023-10-14 20:11:12.000
10543423,4C11AEADF0DC,2023-10-14 19:59:04.000,66.0,0.0,0.0,101.0,0.0,0.0,0.0,57.0,73.0,64.0,21.0,1009.0,4004.0,3,0.01.19,False,51186490N,00156429W,2023-10-14 20:11:12.000
10543424,4C11AEADF0DC,2023-10-14 20:00:04.000,72.0,0.0,0.0,101.0,0.0,0.0,0.0,64.0,76.0,63.0,21.0,1009.0,4004.0,8,0.01.19,False,51186490N,00156429W,2023-10-14 21:00:14.000
10543425,4C11AEADF0DC,2023-10-14 20:01:04.000,67.0,0.0,0.0,101.0,0.0,0.0,0.0,62.0,68.0,64.0,21.0,1009.0,4004.0,8,0.01.19,False,51186490N,00156429W,2023-10-14 21:00:14.000
10543429,1097BD0B52A0,2023-10-14 20:00:03.000,2.0,33.0,0.0,53.0,0.0,0.0,0.0,2.0,2.0,42.0,22.0,1014.0,3937.0,16,0.01.18,True,",",",",2023-10-14 21:00:36.000
10543430,1097BD0B52A0,2023-10-14 20:01:03.000,2.0,33.0,0.0,53.0,0.0,0.0,0.0,2.0,2.0,42.0,22.0,1014.0,3929.0,16,0.01.18,True,",",",",2023-10-14 21:00:36.000
10543433,1097BD0B52A0,2023-10-14 20:04:11.000,2.0,33.0,0.0,53.0,0.0,0.0,0.0,2.0,2.0,42.0,22.0,1014.0,3933.0,16,0.01.18,True,",",",",2023-10-14 21:00:36.000
10543435,E831CD8442E4,2023-10-14 20:01:04.000,7.0,61.0,0.0,197.0,0.0,0.0,0.0,7.0,7.0,63.0,12.0,1014.0,4044.0,20,0.01.18,True,51326748N,00010563W,2023-10-14 21:00:43.000
10543438,E831CD8442E4,2023-10-14 20:04:06.000,8.0,69.0,0.0,185.0,0.0,0.0,0.0,8.0,8.0,63.0,12.0,1014.0,4044.0,20,0.01.18,True,51326748N,00010563W,2023-10-14 21:00:43.000
10543439,4C11AEADF0DC,2023-10-14 20:05:02.000,70.0,0.0,0.0,100.0,0.0,0.0,0.0,64.0,72.0,64.0,21.0,1009.0,3984.0,8,0.01.19,False,51186490N,00156429W,2023-10-14 21:00:38.000
10543441,4C11AEADF0DC,2023-10-14 20:07:08.000,76.0,0.0,0.0,48.0,0.0,0.0,0.0,69.0,80.0,64.0,21.0,1009.0,3988.0,8,0.01.19,False,51186490N,00156429W,2023-10-14 21:00:38.000
10543442,4C11AEADF0DC,2023-10-14 20:08:10.000,93.0,0.0,0.0,65.0,0.0,0.0,0.0,87.0,93.0,64.0,21.0,1009.0,3980.0,8,0.01.19,False,51186490N,00156429W,2023-10-14 21:00:38.000
10543444,1097BD0B52A0,2023-10-14 20:05:02.000,3.0,33.0,0.0,53.0,0.0,0.0,0.0,3.0,3.0,42.0,22.0,1014.0,3933.0,16,0.01.18,True,",",",",2023-10-14 21:01:01.000
10543445,1097BD0B52A0,2023-10-14 20:06:02.000,2.0,33.0,0.0,53.0,0.0,0.0,0.0,2.0,2.0,42.0,22.0,1014.0,3929.0,16,0.01.18,True,",",",",2023-10-14 21:01:01.000
10543448,1097BD0B52A0,2023-10-14 20:09:02.000,3.0,33.0,0.0,54.0,0.0,0.0,0.0,3.0,3.0,42.0,22.0,1014.0,3929.0,16,0.01.18,True,",",",",2023-10-14 21:01:01.000
10543451,E831CD8442E4,2023-10-14 20:07:07.000,6.0,61.0,0.0,190.0,0.0,0.0,0.0,6.0,6.0,63.0,12.0,1014.0,4040.0,20,0.01.18,True,51326748N,00010563W,2023-10-14 21:01:06.000
10543455,1097BD0B52A0,2023-10-14 20:11:02.000,3.0,33.0,0.0,55.0,0.0,0.0,0.0,3.0,3.0,42.0,22.0,1014.0,3933.0,16,0.01.18,True,",",",",2023-10-14 21:01:24.000
10543457,1097BD0B52A0,2023-10-14 20:13:02.000,3.0,33.0,0.0,55.0,0.0,0.0,0.0,2.0,3.0,42.0,22.0,1014.0,3933.0,16,0.01.18,True,",",",",2023-10-14 21:01:24.000
10543459,E831CD8442E4,2023-10-14 20:10:07.000,10.0,65.0,0.0,222.0,0.0,0.0,0.0,9.0,10.0,63.0,12.0,1014.0,4040.0,20,0.01.18,True,51326748N,00010563W,2023-10-14 21:01:29.000
10543461,E831CD8442E4,2023-10-14 20:12:07.000,9.0,64.0,0.0,253.0,0.0,0.0,0.0,8.0,9.0,63.0,12.0,1014.0,4052.0,20,0.01.18,True,51326748N,00010563W,2023-10-14 21:01:29.000
10543462,E831CD8442E4,2023-10-14 20:13:07.000,8.0,63.0,0.0,259.0,0.0,0.0,0.0,8.0,9.0,64.0,12.0,1014.0,4036.0,20,0.01.18,True,51326748N,00010563W,2023-10-14 21:01:29.000
10543464,1097BD0B52A0,2023-10-14 20:15:02.000,3.0,33.0,0.0,55.0,0.0,0.0,0.0,2.0,3.0,42.0,22.0,1015.0,3929.0,16,0.01.18,True,",",",",2023-10-14 21:01:47.000
10543465,1097BD0B52A0,2023-10-14 20:16:02.000,3.0,33.0,0.0,54.0,0.0,0.0,0.0,3.0,3.0,42.0,22.0,1015.0,3929.0,16,0.01.18,True,",",",",2023-10-14 21:01:47.000
10543466,1097BD0B52A0,2023-10-14 20:17:02.000,3.0,33.0,0.0,52.0,0.0,0.0,0.0,3.0,3.0,42.0,22.0,1014.0,3929.0,16,0.01.18,True,",",",",2023-10-14 21:01:47.000
10543467,1097BD0B52A0,2023-10-14 20:18:02.000,3.0,33.0,0.0,51.0,0.0,0.0,0.0,3.0,3.0,42.0,22.0,1015.0,3929.0,16,0.01.18,True,",",",",2023-10-14 21:01:47.000
10543468,1097BD0B52A0,2023-10-14 20:19:02.000,3.0,33.0,0.0,51.0,0.0,0.0,0.0,3.0,3.0,42.0,22.0,1015.0,3933.0,16,0.01.18,True,",",",",2023-10-14 21:01:47.000
10543469,E831CD8442E4,2023-10-14 20:15:07.000,10.0,72.0,0.0,240.0,0.0,0.0,0.0,9.0,10.0,64.0,12.0,1014.0,4040.0,20,0.01.18,True,51326748N,00010563W,2023-10-14 21:01:52.000
10543470,E831CD8442E4,2023-10-14 20:16:07.000,11.0,62.0,0.0,237.0,0.0,0.0,0.0,10.0,11.0,64.0,12.0,1014.0,4044.0,20,0.01.18,True,51326748N,00010563W,2023-10-14 21:01:52.000
10543471,E831CD8442E4,2023-10-14 20:17:07.000,11.0,63.0,0.0,242.0,0.0,0.0,0.0,10.0,11.0,64.0,12.0,1014.0,4044.0,20,0.01.18,True,51326748N,00010563W,2023-10-14 21:01:52.000
10543475,1097BD0B52A0,2023-10-14 20:21:02.000,3.0,33.0,0.0,49.0,0.0,0.0,0.0,3.0,3.0,42.0,22.0,1015.0,3929.0,16,0.01.18,True,",",",",2023-10-14 21:02:10.000
10543483,E831CD8442E4,2023-10-14 20:24:07.000,13.0,67.0,0.0,288.0,0.0,0.0,0.0,12.0,13.0,65.0,12.0,1014.0,4044.0,20,0.01.18,True,51326748N,00010563W,2023-10-14 21:02:14.000
10543486,1097BD0B52A0,2023-10-14 20:27:12.000,3.0,33.0,0.0,46.0,0.0,0.0,0.0,3.0,3.0,41.0,22.0,1015.0,3925.0,16,0.01.18,True,",",",",2023-10-14 21:02:33.000
10543487,1097BD0B52A0,2023-10-14 20:28:02.000,3.0,33.0,0.0,46.0,0.0,0.0,0.0,3.0,3.0,41.0,22.0,1015.0,3933.0,16,0.01.18,True,",",",",2023-10-14 21:02:33.000
10543490,E831CD8471EC,2023-10-14 20:01:01.000,2.0,56.0,0.0,35.0,0.0,0.0,0.0,1.0,2.0,34.0,24.0,1006.0,4056.0,9,0.01.19,True,",",",",2023-10-14 21:02:35.000
10543491,E831CD8471EC,2023-10-14 20:02:01.000,1.0,54.0,0.0,32.0,0.0,0.0,0.0,1.0,1.0,35.0,24.0,1006.0,4060.0,9,0.01.19,True,",",",",2023-10-14 21:02:35.000
10543492,E831CD8471EC,2023-10-14 20:03:01.000,1.0,56.0,0.0,32.0,0.0,0.0,0.0,1.0,1.0,36.0,24.0,1006.0,4056.0,9,0.01.19,True,",",",",2023-10-14 21:02:35.000
10543494,E831CD8442E4,2023-10-14 20:25:07.000,15.0,60.0,0.0,303.0,0.0,0.0,0.0,14.0,15.0,65.0,12.0,1014.0,4048.0,20,0.01.18,True,51326748N,00010563W,2023-10-14 21:02:38.000
10543497,E831CD8442E4,2023-10-14 20:28:07.000,16.0,67.0,0.0,320.0,0.0,0.0,0.0,15.0,16.0,65.0,12.0,1014.0,4044.0,20,0.01.18,True,51326748N,00010563W,2023-10-14 21:02:38.000
10543501,1097BD0B52A0,2023-10-14 20:32:02.000,3.0,33.0,0.0,45.0,0.0,0.0,0.0,3.0,3.0,41.0,22.0,1015.0,3929.0,15,0.01.18,True,",",",",2023-10-14 21:02:57.000
10543502,1097BD0B52A0,2023-10-14 20:33:02.000,2.0,33.0,0.0,43.0,0.0,0.0,0.0,2.0,2.0,41.0,22.0,1015.0,3929.0,15,0.01.18,True,",",",",2023-10-14 21:02:57.000
10543506,E831CD8471EC,2023-10-14 20:07:01.000,1.0,53.0,0.0,38.0,0.0,0.0,0.0,1.0,1.0,38.0,24.0,1006.0,4060.0,9,0.01.19,True,",",",",2023-10-14 21:02:59.000
10543507,E831CD8471EC,2023-10-14 20:08:01.000,1.0,54.0,0.0,39.0,0.0,0.0,0.0,1.0,1.0,38.0,24.0,1006.0,4060.0,9,0.01.19,True,",",",",2023-10-14 21:02:59.000
10543509,E831CD8442E4,2023-10-14 20:30:07.000,12.0,67.0,0.0,298.0,0.0,0.0,0.0,11.0,12.0,65.0,12.0,1014.0,4032.0,20,0.01.18,True,51326748N,00010563W,2023-10-14 21:03:01.000
10543513,E831CD8442E4,2023-10-14 20:34:07.000,10.0,64.0,0.0,241.0,0.0,0.0,0.0,9.0,10.0,64.0,12.0,1014.0,4044.0,20,0.01.18,True,51326748N,00010563W,2023-10-14 21:03:01.000
10543514,1097BD0B52A0,2023-10-14 20:35:11.000,3.0,33.0,0.0,41.0,0.0,0.0,0.0,2.0,3.0,41.0,22.0,1015.0,3929.0,15,0.01.18,True,",",",",2023-10-14 21:03:20.000
10543515,1097BD0B52A0,2023-10-14 20:36:02.000,3.0,33.0,0.0,40.0,0.0,0.0,0.0,3.0,3.0,41.0,22.0,1015.0,3933.0,15,0.01.18,True,",",",",2023-10-14 21:03:20.000
10543517,1097BD0B52A0,2023-10-14 20:38:02.000,3.0,33.0,0.0,39.0,0.0,0.0,0.0,3.0,3.0,41.0,22.0,1015.0,3933.0,15,0.01.18,True,",",",",2023-10-14 21:03:20.000
10543520,E831CD8471EC,2023-10-14 20:11:01.000,1.0,55.0,0.0,42.0,0.0,0.0,0.0,1.0,1.0,39.0,24.0,1006.0,4056.0,9,0.01.19,True,",",",",2023-10-14 21:03:22.000
10543521,E831CD8471EC,2023-10-14 20:12:02.000,1.0,53.0,0.0,43.0,0.0,0.0,0.0,1.0,1.0,39.0,24.0,1006.0,4060.0,9,0.01.19,True,",",",",2023-10-14 21:03:22.000
10543522,E831CD8471EC,2023-10-14 20:13:01.000,1.0,55.0,0.0,44.0,0.0,0.0,0.0,1.0,1.0,39.0,24.0,1006.0,4060.0,9,0.01.19,True,",",",",2023-10-14 21:03:22.000
10543523,E831CD8471EC,2023-10-14 20:14:01.000,1.0,51.0,0.0,46.0,0.0,0.0,0.0,1.0,1.0,39.0,24.0,1006.0,4056.0,9,0.01.19,True,",",",",2023-10-14 21:03:22.000
10543524,E831CD8442E4,2023-10-14 20:35:07.000,10.0,63.0,0.0,235.0,0.0,0.0,0.0,10.0,10.0,64.0,12.0,1014.0,4044.0,20,0.01.18,True,51326748N,00010563W,2023-10-14 21:03:24.000
10543527,E831CD8442E4,2023-10-14 20:38:07.000,9.0,57.0,0.0,199.0,0.0,0.0,0.0,8.0,9.0,63.0,12.0,1014.0,4044.0,20,0.01.18,True,51326748N,00010563W,2023-10-14 21:03:24.000
10543528,E831CD8442E4,2023-10-14 20:39:07.000,9.0,63.0,0.0,202.0,0.0,0.0,0.0,9.0,9.0,63.0,12.0,1014.0,4048.0,20,0.01.18,True,51326748N,00010563W,2023-10-14 21:03:24.000
10543534,E831CD8471EC,2023-10-14 20:15:01.000,1.0,50.0,0.0,47.0,0.0,0.0,0.0,1.0,2.0,39.0,24.0,1006.0,4056.0,9,0.01.19,True,",",",",2023-10-14 21:03:45.000
10543535,E831CD8471EC,2023-10-14 20:16:01.000,2.0,49.0,0.0,48.0,0.0,0.0,0.0,1.0,2.0,40.0,24.0,1006.0,4056.0,9,0.01.19,True,",",",",2023-10-14 21:03:45.000
10543537,E831CD8471EC,2023-10-14 20:18:11.000,1.0,51.0,0.0,51.0,0.0,0.0,0.0,1.0,2.0,40.0,24.0,1006.0,4060.0,9,0.01.19,True,",",",",2023-10-14 21:03:45.000
10543538,E831CD8471EC,2023-10-14 20:19:01.000,1.0,52.0,0.0,52.0,0.0,0.0,0.0,1.0,1.0,40.0,24.0,1006.0,4056.0,9,0.01.19,True,",",",",2023-10-14 21:03:45.000
10543539,E831CD8442E4,2023-10-14 20:40:07.000,9.0,60.0,0.0,209.0,0.0,0.0,0.0,9.0,9.0,63.0,12.0,1014.0,4044.0,20,0.01.18,True,51326748N,00010563W,2023-10-14 21:03:47.000
10543541,E831CD8442E4,2023-10-14 20:42:07.000,9.0,63.0,0.0,208.0,0.0,0.0,0.0,9.0,9.0,64.0,12.0,1014.0,4040.0,20,0.01.18,True,51326748N,00010563W,2023-10-14 21:03:47.000
10543542,E831CD8442E4,2023-10-14 20:43:07.000,13.0,68.0,0.0,218.0,0.0,0.0,0.0,12.0,13.0,64.0,12.0,1015.0,4040.0,20,0.01.18,True,51326748N,00010563W,2023-10-14 21:03:47.000
10543544,1097BD0B52A0,2023-10-14 20:45:02.000,2.0,33.0,0.0,37.0,0.0,0.0,0.0,2.0,2.0,41.0,22.0,1015.0,3933.0,15,0.01.18,True,",",",",2023-10-14 21:04:06.000
10543546,1097BD0B52A0,2023-10-14 20:47:02.000,3.0,33.0,0.0,47.0,0.0,0.0,0.0,2.0,3.0,42.0,22.0,1015.0,3929.0,15,0.01.18,True,",",",",2023-10-14 21:04:06.000
10543550,E831CD8471EC,2023-10-14 20:21:01.000,1.0,51.0,0.0,54.0,0.0,0.0,0.0,1.0,1.0,39.0,24.0,1006.0,4056.0,9,0.01.19,True,",",",",2023-10-14 21:04:08.000
10543553,E831CD8471EC,2023-10-14 20:24:01.000,1.0,46.0,0.0,55.0,0.0,0.0,0.0,1.0,1.0,40.0,24.0,1006.0,4060.0,9,0.01.19,True,",",",",2023-10-14 21:04:08.000
10543554,E831CD8442E4,2023-10-14 20:45:07.000,9.0,63.0,0.0,223.0,0.0,0.0,0.0,9.0,9.0,64.0,12.0,1015.0,4040.0,20,0.01.18,True,51326748N,00010563W,2023-10-14 21:04:09.000
10543555,E831CD8442E4,2023-10-14 20:46:07.000,10.0,66.0,0.0,228.0,0.0,0.0,0.0,9.0,10.0,64.0,12.0,1015.0,4040.0,20,0.01.18,True,51326748N,00010563W,2023-10-14 21:04:09.000
10543556,E831CD8442E4,2023-10-14 20:47:07.000,9.0,66.0,0.0,228.0,0.0,0.0,0.0,9.0,9.0,64.0,12.0,1014.0,4040.0,20,0.01.18,True,51326748N,00010563W,2023-10-14 21:04:09.000
10543560,1097BD0B52A0,2023-10-14 20:51:02.000,2.0,33.0,0.0,57.0,0.0,0.0,0.0,2.0,2.0,42.0,22.0,1015.0,3933.0,15,0.01.18,True,",",",",2023-10-14 21:04:29.000
10543561,1097BD0B52A0,2023-10-14 20:52:02.000,3.0,33.0,0.0,57.0,0.0,0.0,0.0,3.0,3.0,42.0,22.0,1015.0,3933.0,15,0.01.18,True,",",",",2023-10-14 21:04:29.000
10543562,1097BD0B52A0,2023-10-14 20:53:02.000,3.0,33.0,0.0,58.0,0.0,0.0,0.0,3.0,3.0,42.0,22.0,1015.0,3929.0,15,0.01.18,True,",",",",2023-10-14 21:04:29.000
10543563,1097BD0B52A0,2023-10-14 20:54:02.000,3.0,33.0,0.0,58.0,0.0,0.0,0.0,3.0,3.0,42.0,22.0,1015.0,3929.0,15,0.01.18,True,",",",",2023-10-14 21:04:29.000
10543564,E831CD8471EC,2023-10-14 20:25:01.000,1.0,50.0,0.0,56.0,0.0,0.0,0.0,1.0,1.0,40.0,24.0,1006.0,4060.0,9,0.01.19,True,",",",",2023-10-14 21:04:31.000
10543566,E831CD8471EC,2023-10-14 20:27:01.000,2.0,48.0,0.0,57.0,0.0,0.0,0.0,2.0,2.0,40.0,24.0,1006.0,4060.0,9,0.01.19,True,",",",",2023-10-14 21:04:31.000
10543570,E831CD8442E4,2023-10-14 20:51:07.000,8.0,63.0,0.0,228.0,0.0,0.0,0.0,8.0,8.0,64.0,12.0,1015.0,4044.0,20,0.01.18,True,51326748N,00010563W,2023-10-14 21:04:33.000
